epoch,train_loss,val_loss,epoch_start_ts,epoch_end_ts
99,0.020083,0.017676,1771475672.298,1771475831.004
100,0.018629,0.019988,1771475836.102,1771475994.916
101,0.018956,0.023023,1771475994.916,1771476152.456
102,0.018621,0.018750,1771476152.457,1771476307.699
103,0.019893,0.017481,1771476307.699,1771476461.223
104,0.017810,0.020919,1771476466.216,1771476620.050
105,0.019808,0.018043,1771476620.050,1771476773.781
106,0.018524,0.020383,1771476773.782,1771476930.323
107,0.020118,0.018276,1771476930.323,1771477086.878
108,0.020767,0.018734,1771477086.880,1771477245.135
109,0.017669,0.017424,1771477245.136,1771477402.545
110,0.022462,0.019149,1771477407.581,1771477565.125
111,0.014986,0.017665,1771477565.126,1771477722.972
112,0.018626,0.018997,1771477722.973,1771477880.903
113,0.020970,0.019254,1771477880.903,1771478039.367
114,0.018277,0.018078,1771478039.368,1771478197.078
115,0.018463,0.018307,1771478197.079,1771478349.377
116,0.020602,0.021855,1771478349.377,1771478501.101
117,0.018099,0.017756,1771478501.101,1771478675.670
118,0.018345,0.019648,1771478675.670,1771478877.117
119,0.017577,0.016815,1771478877.118,1771479086.525
120,0.020525,0.018647,1771479091.795,1771479295.001
