epoch,train_loss,val_loss,epoch_start_ts,epoch_end_ts
58,0.025511,0.021658,1773139386.364,1773139677.616
59,0.025793,0.021169,1773139677.616,1773139969.824
60,0.024149,0.021597,1773139969.824,1773140262.278
61,0.024088,0.020448,1773140262.279,1773140554.220
62,0.025657,0.020193,1773140554.220,1773140847.992
63,0.023441,0.020800,1773140847.992,1773141140.822
64,0.024748,0.022301,1773141140.822,1773141433.955
65,0.024114,0.023484,1773141433.955,1773141725.806
66,0.023154,0.021915,1773141725.807,1773142017.249
67,0.024716,0.020489,1773142017.250,1773142309.640
68,0.023688,0.020810,1773142309.640,1773142603.840
69,0.023745,0.019987,1773142603.840,1773142895.513
70,0.023859,0.019769,1773142895.514,1773143186.966
71,0.022912,0.021101,1773143186.967,1773143478.806
72,0.024149,0.019281,1773143478.807,1773143771.901
73,0.023506,0.020188,1773143775.972,1773144068.416
74,0.023905,0.018611,1773144068.416,1773144363.848
75,0.023458,0.023538,1773144367.641,1773144660.969
76,0.023347,0.020437,1773144660.970,1773144953.076
77,0.023479,0.020318,1773144953.076,1773145245.090
78,0.024454,0.019739,1773145245.090,1773145536.020
79,0.023978,0.019511,1773145536.020,1773145828.231
80,0.022881,0.020509,1773145828.232,1773146119.815
81,0.023863,0.019711,1773146119.815,1773146413.029
82,0.022416,0.019810,1773146413.029,1773146705.589
83,0.023446,0.022303,1773146705.590,1773146997.853
84,0.022332,0.019724,1773146997.854,1773147289.707
85,0.021586,0.019805,1773147289.708,1773147581.519
86,0.024244,0.019712,1773147581.519,1773147873.224
87,0.023689,0.020916,1773147873.224,1773148167.545
88,0.021316,0.021609,1773148167.546,1773148460.445
89,0.023269,0.020567,1773148460.445,1773148753.685
90,0.022952,0.019231,1773148753.686,1773149045.596
91,0.022718,0.019108,1773149045.596,1773149338.044
92,0.022530,0.020290,1773149338.044,1773149630.075
93,0.021227,0.021787,1773149630.075,1773149923.827
94,0.024169,0.018865,1773149923.828,1773150216.323
95,0.022212,0.019669,1773150216.323,1773150508.961
96,0.022015,0.019618,1773150508.962,1773150802.340
97,0.021980,0.022978,1773150802.340,1773151095.137
98,0.023505,0.019963,1773151095.138,1773151387.618
99,0.022698,0.022312,1773151387.618,1773151680.679
100,0.021596,0.019481,1773151680.680,1773151973.342
101,0.021258,0.021326,1773151973.343,1773152265.829
102,0.023069,0.020115,1773152265.829,1773152558.901
103,0.020435,0.019076,1773152558.901,1773152852.365
104,0.023256,0.019382,1773152852.366,1773153145.012
105,0.021700,0.021274,1773153145.013,1773153438.681
106,0.022142,0.019484,1773153438.681,1773153731.103
107,0.022083,0.019768,1773153731.103,1773154023.299
108,0.022359,0.019201,1773154023.300,1773154316.121
109,0.020832,0.020537,1773154316.121,1773154608.676
110,0.023002,0.022447,1773154608.677,1773154901.199
111,0.022260,0.019094,1773154901.199,1773155194.601
112,0.022873,0.020624,1773155194.601,1773155487.270
113,0.021600,0.020105,1773155487.270,1773155779.878
114,0.021575,0.020384,1773155779.878,1773156071.819
115,0.021514,0.019553,1773156071.819,1773156365.005
116,0.020767,0.018326,1773156365.006,1773156656.767
117,0.022561,0.020936,1773156660.719,1773156953.666
118,0.021456,0.020277,1773156953.667,1773157245.920
119,0.023014,0.020017,1773157245.921,1773157537.094
120,0.021234,0.021398,1773157537.094,1773157828.518
