epoch,train_loss,val_loss,epoch_start_ts,epoch_end_ts
38,0.027510,0.021480,1772936604.898,1772936890.238
39,0.026425,0.022189,1772936893.902,1772937178.853
40,0.027888,0.021965,1772937178.853,1772937465.459
41,0.026456,0.021666,1772937465.460,1772937750.936
42,0.028128,0.020646,1772937750.940,1772938035.548
43,0.027300,0.020072,1772938039.083,1772938324.437
44,0.026195,0.020968,1772938328.102,1772938613.356
45,0.025531,0.019372,1772938613.357,1772938900.502
46,0.027133,0.023076,1772938904.323,1772939192.023
47,0.026515,0.022893,1772939192.024,1772939475.402
48,0.026855,0.027185,1772939475.403,1772939760.042
49,0.025597,0.020613,1772939760.043,1772940044.927
50,0.026274,0.021010,1772940044.928,1772940329.203
51,0.024278,0.021194,1772940329.203,1772940613.741
52,0.026131,0.020321,1772940613.742,1772940897.570
53,0.025317,0.019848,1772940897.571,1772941183.064
54,0.024780,0.019327,1772941183.064,1772941468.825
55,0.025664,0.021332,1772941472.367,1772941757.636
56,0.023945,0.020435,1772941757.636,1772942042.387
57,0.025205,0.020120,1772942042.388,1772942328.128
58,0.025575,0.021736,1772942328.129,1772942613.311
59,0.023511,0.021821,1772942613.311,1772942900.087
60,0.025159,0.022753,1772942900.087,1772943184.847
61,0.024590,0.021075,1772943184.848,1772943471.831
62,0.024115,0.021132,1772943471.832,1772943752.520
63,0.024424,0.019869,1772943752.521,1772944030.319
64,0.024082,0.020233,1772944030.320,1772944313.914
65,0.025643,0.021875,1772944313.914,1772944599.958
66,0.023708,0.021919,1772944599.958,1772944885.424
67,0.025789,0.021138,1772944885.425,1772945170.451
68,0.023602,0.020793,1772945170.451,1772945455.319
69,0.024343,0.021018,1772945455.320,1772945740.311
70,0.022948,0.021630,1772945740.312,1772946024.744
71,0.023966,0.019223,1772946024.744,1772946309.327
72,0.022905,0.020266,1772946313.293,1772946598.499
73,0.023530,0.019565,1772946598.499,1772946882.604
74,0.022752,0.020640,1772946882.605,1772947166.540
75,0.022478,0.020752,1772947166.541,1772947447.006
76,0.023003,0.020069,1772947447.007,1772947732.361
77,0.022821,0.020946,1772947732.362,1772948019.393
78,0.024364,0.019856,1772948019.394,1772948307.084
79,0.022395,0.020407,1772948307.084,1772948597.266
80,0.022445,0.020518,1772948597.267,1772948886.986
81,0.024317,0.021634,1772948886.987,1772949175.904
82,0.023390,0.021034,1772949175.904,1772949463.765
83,0.022053,0.020672,1772949463.765,1772949751.804
84,0.023777,0.020484,1772949751.805,1772950040.824
85,0.022662,0.021498,1772950040.824,1772950327.661
86,0.022598,0.021716,1772950327.661,1772950612.345
87,0.021401,0.018805,1772950612.346,1772950896.067
88,0.023400,0.026042,1772950899.605,1772951186.319
89,0.021928,0.020041,1772951186.320,1772951470.594
90,0.023210,0.020065,1772951470.595,1772951754.829
91,0.021715,0.021439,1772951754.829,1772952038.042
92,0.022654,0.018643,1772952038.043,1772952322.308
93,0.022485,0.021537,1772952325.943,1772952610.442
94,0.021843,0.020144,1772952610.443,1772952893.909
95,0.022388,0.023433,1772952893.909,1772953175.915
96,0.022809,0.020563,1772953175.916,1772953459.581
97,0.021900,0.020372,1772953459.581,1772953744.494
98,0.022302,0.020289,1772953744.495,1772954029.141
99,0.021865,0.019955,1772954029.142,1772954312.994
100,0.020262,0.019377,1772954312.995,1772954597.179
101,0.022907,0.020979,1772954597.179,1772954881.402
102,0.021275,0.019560,1772954881.402,1772955164.779
103,0.021478,0.034022,1772955164.779,1772955458.175
104,0.022747,0.020807,1772955458.176,1772955742.275
105,0.021316,0.019145,1772955742.276,1772956026.281
106,0.021116,0.019974,1772956026.282,1772956310.983
107,0.022335,0.021409,1772956310.983,1772956595.466
108,0.021096,0.019260,1772956595.467,1772956879.670
109,0.022525,0.020080,1772956879.670,1772957165.363
110,0.021725,0.020568,1772957165.363,1772957450.292
111,0.020900,0.018927,1772957450.292,1772957734.638
112,0.022472,0.020155,1772957734.638,1772958018.697
113,0.021974,0.021049,1772958018.697,1772958302.541
114,0.020971,0.019418,1772958302.541,1772958586.748
115,0.021804,0.018417,1772958586.748,1772958870.843
116,0.022146,0.020769,1772958874.316,1772959158.960
117,0.020198,0.020564,1772959158.961,1772959443.128
118,0.020869,0.020041,1772959443.128,1772959727.881
119,0.021716,0.018807,1772959727.881,1772960011.742
120,0.020805,0.019433,1772960011.743,1772960295.748
